Date,Circuit,City,Country,International,Tournament,Event_Link,Round_Code,Round,Motion,Infoslide,Topic_Area_1,Topic_Area_2,Topic_Area_3,Topic_Area_Specific_1
01-03-19,Europe,United Kingdom,United Kingdom,0,Leiden Open 2019,,5,5,THW choose the job they are passionate about,"You are a talented person in your early twenties who is about to start their career. You have the choice between a high profile job in which you will make a lot of money and work a lot of hours (e. g. banking, law at a big firm) and a lower profile job which pays less which you are more passionate about (e. g. teaching, working for a charity, academia). Motion: THW",,,,
01-03-19,Europe,United Kingdom,United Kingdom,0,Leiden Open 2019,,Open_Y,Open_Semis,"India, Malaysia, Singapore, Indonesia, Thailand, Japan, and South Korea. The structure of the alliance treaty replicates all the clauses of the NATO treaty. Motion: This House supports Asian NATO",Asian NATO is a proposed international alliance which unites current NATO with western-aligned Asian countries. These countries are: Ind,,,,
01-03-19,Europe,United Kingdom,United Kingdom,0,Leiden Open 2019,,Novice_Z,Novice_Final,This House prefers a world with a dominant norm of not expressing strong emotions,,,,,
01-03-19,Europe,United Kingdom,United Kingdom,0,Leiden Open 2019,,Open_Z,Open_Final,Dulce et decorum est Pro patria mori. Motion: This house believes that ”Dulce et Decorum Est pro Patria Mori” (i.e. the belief that it is sweet and right to die for your country),"Bent double, like old beggars under sacks, Knock-kneed, coughing like hags, we cursed through sludge, Till on the haunting flares we turned our backs And towards our distant rest began to trudge. Men marched asleep. Many had lost their boots But limped on, blood-shod. All went lame; all blind; Drunk with fatigue; deaf even to the hoots Of disappointed shells that dropped behind. Gas! GAS! Quick, boys! — An ecstasy of fumbling Fitting the clumsy helmets just in time, But someone still was yelling out and stumbling And flound’ring like a man in fire or lime. — Dim, through the misty panes and thick green light, As under a green sea, I saw him drowning. In all my dreams before my helpless sight He plunges at me, guttering, choking, drowning. If in some smothering dreams you too could pace Behind the wagon that we flung him in, And watch the white eyes writhing in his face, His hanging face, like a devil’s sick of sin, If you could hear, at every jolt, the blood Come gargling from the froth-corrupted lungs, Obscene as cancer, bitter as the cud Of vile, incurable sores on innocent tongues, My friend, you would not tell with such high zest To children ardent for some desperate glory, The old Lie: Dul",,,,
22-02-19,,,,0,PEP IV,,1,1,THW give two votes to members of disenfranchised ethnic minorities.,,,,,
22-02-19,,,,0,PEP IV,,2,2,THW ban TalkToys,,,,,
22-02-19,,,,0,PEP IV,,3,3,THBT liberal democrats should provide financial and legal aid to their citizens who wish to permanently migrate abroad.,,,,,
22-02-19,,,,0,PEP IV,,4,4,THBT Asian countries should pivot away from US and seeker closer ties with China.,,,,,
22-02-19,,,,0,PEP IV,,5,5,THBT Pope Francis should take radical action to convince Catholics to vote only for political parties who promote redistributive policies.,,,,,
22-02-19,,,,0,PEP IV,,Open_Y,Open_Semis,THBT states should prioritise the lives of their own soldiers over those of enemy non-combatants.,,,,,
22-02-19,,,,0,PEP IV,,Open_Z,Open_Final,THR the decline of Marxism in Western Europe.,,,,,
23-02-19,North America and Canada,United Kingdom,United Kingdom,0,Manchester IV 2019,,1,1,"THS civil rights activists using disruptive or violent civil disobedience as a tool of protest (e.g. the Stansted 15, Gilets Jaunes/Antifa movements)",,,,,
23-02-19,North America and Canada,United Kingdom,United Kingdom,0,Manchester IV 2019,,2,2,THBT major film studios should substantially increase the number of lead roles for female villains in their blockbuster films,,,,,
23-02-19,North America and Canada,United Kingdom,United Kingdom,0,Manchester IV 2019,,3,3,THS a Unity Ticket by prominent members of the Republican and Democratic parties in the 2020 US presidential elections,"A Unity Ticket in the US presidential elections is a third-party campaign whereby 1 Republican and 1 Democrat become running mates (seeking the roles of President and Vice-President together) and contest the election for the White House against the respective nominees of the Democrat and Republican parties. In the past, John McCain (Republican) said he regretted not picking Joe Lieberman, the Democratic senator, to form a Unity Ticket run for the White House. Recently, there have been calls for Joe Biden (Dem) and Mitt Romney (Rep) to form a Unity Ticket for the 2020 presidential elections. Motion: THS",,,,
23-02-19,North America and Canada,United Kingdom,United Kingdom,0,Manchester IV 2019,,4,4,THW implement filial responsibility laws,"Filial responsibility laws impose obligations on individuals to provide a minimum standard of care for their parents, usually when those parents are elderly or otherwise infirmed. This care can include both financial and emotional support. Motion: THW",,,,
23-02-19,North America and Canada,United Kingdom,United Kingdom,0,Manchester IV 2019,,5,5,THBT states should actively attempt to make contact with Uncontacted Peoples and provide them with modern medicine and technology,"“Uncontacted Peoples” are communities that exist largely in isolation from global civilization. Contact is often discouraged because of their poor immunity to common diseases (among other reasons), although safe contact is possible with appropriate precautions. Motion: THB",,,,
23-02-19,North America and Canada,United Kingdom,United Kingdom,0,Manchester IV 2019,,Open_X,Open_Quarters,THBT developing countries should actively discourage the creation of primate cities,"A primate city is a city in which the majority of the cultural, social, and economic capital in a country is centred. They are often the most populous cities in a given country. Examples include London, Bangkok, Kinshasa, and Lagos. Motion: THB",,,,
23-02-19,North America and Canada,United Kingdom,United Kingdom,0,Manchester IV 2019,,Open_Y,Open_Semis,TH prefers a world with a widespread belief in Radical Freedom,"For the purposes of this debate, “Radical Freedom” is the view that every person has the power to alter their fundamental beliefs, desires, and attitudes. This is often contrasted with the view that our fundamental beliefs/desires/attitudes are fixed elements of who we are. Motion: TH",,,,
23-02-19,North America and Canada,United Kingdom,United Kingdom,0,Manchester IV 2019,,Nov_ProAm_Z,ProAm_Final,"THR the trend of centring self-destructive/antisocial characters as protagonists in media (e.g. Bojack Horseman, Rick and Morty, Crazy Ex-Girlfriend, Sherlock, Mad Men…)",,,,,
23-02-19,North America and Canada,United Kingdom,United Kingdom,0,Manchester IV 2019,,Open_Z,Open_Final,THBT the scientific community should reject the view that science and religion are non-overlapping magisteria,"“Non-overlapping magisteria” is the belief that science and religion describe fundamentally distinct aspects of human experience, and thus represent two different and equally valid modes of inquiry. According to this belief, scientific inquiry cannot, and should not, encroach on the territory of religious knowledge and experience. Motion: THB",,,,
14-12-18,Europe,United Kingdom,United Kingdom,0,Birmingham IV 2018,,1,1,TH opposes the ownership of pets,,,,,
14-12-18,Europe,United Kingdom,United Kingdom,0,Birmingham IV 2018,,2,2,TH regrets the romanticisation of art that is pursued for non-material gain (e.g. glorifying the ‘Starving Artist’),,,,,
14-12-18,Europe,United Kingdom,United Kingdom,0,Birmingham IV 2018,,3,3,THW abandon African Union plans for a single currency,"All UN member states in Africa are part of the African Union (AU). In the status quo, these states have differing levels of monetary integration, ranging from independent currencies to the Common Monetary Area (CMA) where the South African Rand is legal tender in many Southern African states; all the way to the Central African Franc and West African Franc currency unions encompassing multiple nations. The AU plans to introduce a single AU-wide currency by 2023. Motion: THW",,,,
14-12-18,Europe,United Kingdom,United Kingdom,0,Birmingham IV 2018,,4,4,"In states with a significant ethnic minority population, TH supports the creation of political parties solely pursuing the interests of an ethnic minority group",,,,,
14-12-18,Europe,United Kingdom,United Kingdom,0,Birmingham IV 2018,,5,5,"TH supports the use of mirroring in popular culture (eg. music videos, movies, art, literature, etc.) (Mirroring is the performance or reversal of stereotypically misogynist actions by women, often for feminist purposes: eg. reverse cat-calling.)",,,,,
14-12-18,Europe,United Kingdom,United Kingdom,0,Birmingham IV 2018,,Open_Y,Open_Semis,TH supports the full separation of religious and political activities in Muslim-majority States,"Increasingly, religious parties in Middle Eastern and North African states have adopted secularism, and instead established non-political religious organisations that perform religious activities formerly conducted by the party. Examples include the growing secularisation of the Enhadda Party in Tunisia and the Saigon Coalition in Iraq. The vast majority of these states have formally established Islam as a state religion. Motion: TH",,,,
14-12-18,Europe,United Kingdom,United Kingdom,0,Birmingham IV 2018,,Novice_Z,Novice_Final,TH believes that governments should oppose the formation of education hierarchies,"For the purposes of this debate, the education hierarchy describes informal and formal prestige given to different academic disciplines and the actions of government to prefer some over others. For example, people who pursue STEM subjects are considered ‘smarter’ or ‘more employable’ than those who pursue liberal arts subjects and many governments prioritise lucrative state scholarships and research funding for these subjects. Motion: TH",,,,
14-12-18,Europe,United Kingdom,United Kingdom,0,Birmingham IV 2018,,Open_Z,Open_Final,"TH prefers a world where co-parenting is primarily non-romantic (conducted by consenting partners who have no romantic or sexual relationship, eg. friends)",,,,,
18-01-19,Europe,United Kingdom,United Kingdom,0,York IV 2019,,1,1,"Given a trade-off, THW direct environmental policy towards mitigation of climate change, rather than prevention.","Policies of preventing climate change include reducing CO2 emissions, changing energy policy and limiting waste. Policies mitigating climate change include building sea walls, disaster relief mechanisms and altering crops to grow within a different climate – these tend to be quicker and cheaper than prevention policies. Motion: Giv",,,,
